"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","source_file","is_verified","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"7fec5180-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",3,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147527,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:13:21.50",2025-10-17,22:13:21.50,2025-10-17 22:13:21.508659,2025-10-17 22:13:21.508659,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",0,1,1,"1","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Cutter","Slider","InPlay",86.74,2113.83,208.3242,"1:00",6.258,86.28,6.052,1.521,-0.1047,-2.6998,5.5145,2.3198,-31.3264,-2.011,3.2445,3.345,-0.777,79.04,-5.956,-2.281,0.43685,-1.3218,50,6.0292,5.8477,-125.9216,-1.218,-3.2075,27.1498,-26.9992,54.24168,-126.83281,13.57491,6.05482,-0.31177,-13.49957,-1.51986,5.95539,-1.60376,"Popup","FlyBall",86.22,50.0692,2.767,263.38,4697.13,156.5464,5.753,-8.5664,109.8155,113.581,-6.3645,145.68,1.7962,3.713,0.4911,NA,NA,NA,"Out","Undefined",1,0,NA,"7f24da89-d01f-4a59-a0e2-1d2e1da9eed3",126.4,NA,7.7,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"864580d0-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",40,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147564,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:35:00.82",2025-10-17,22:35:00.82,2025-10-17 22:35:00.828314,2025-10-17 22:35:00.828314,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",0,0,0,"2","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Porch, Devin","10878077","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","StrikeCalled",90.33,1831.03,231.6177,"1:45",6.373,90.14,6.105,1.388,-2.1711,-1.6395,11.5797,13.2225,-22.1774,-7.3493,7.0042,2.258,0.981,82.47,-6.3549,0.7566,0.41817,-1.2751,50,5.9383,3.2196,-131.1645,-5.6417,-12.7491,28.8365,-20.0236,54.12703,-132.06874,14.41825,6.10534,-5.01381,-10.01178,-1.38234,3.61939,-6.37453,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"428add7c-d406-46b1-b6bc-0a7ba5c816a6",NA,NA,7.85,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"92e96f40-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",41,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147565,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:35:22.01",2025-10-17,22:35:22.01,2025-10-17 22:35:22.016,2025-10-17 22:35:22.016,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",0,0,1,"2","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Porch, Devin","10878077","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Changeup","BallCalled",91.13,1772.93,240.7974,"2:00",6.596,91.28,5.964,1.51,-0.8607,-1.1933,9.3226,14.725,-23.5967,-8.0107,5.4987,3.209,1.643,82.91,-5.3314,1.4862,0.41295,-1.4333,50,5.8959,2.1592,-132.4376,-2.6938,-14.127,30.153,-22.4771,53.90275,-133.32323,15.07652,5.96534,-2.03361,-11.23855,-1.50283,2.57409,-7.06347,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"13594daf-9dfd-41ce-84a9-5bc643aefe8a",NA,NA,8.22,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"940cc0f0-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",4,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147528,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:13:55.25",2025-10-17,22:13:55.25,2025-10-17 22:13:55.257805,2025-10-17 22:13:55.257805,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",1,0,0,"2","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Garza, Alejandro","835211","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",80.14,2584.83,87.807,"9:00",5.772,78.99,6.01,1.638,-1.2044,-1.241,0.8985,-13.9323,-43.0627,6.7984,1.1909,1.3,-0.678,73.55,-9.0879,-3.7401,0.47721,-1.5263,50,5.8842,3.0435,-116.3562,-3.8393,9.2441,23.4952,-30.5548,54.72986,-117.30734,11.7476,6.01457,-2.60234,-15.27739,-1.64194,2.66928,4.62207,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"ca3dafd1-b6eb-4fbe-b821-244983974fa8",NA,NA,6.59,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"9e3a0a10-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",5,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147529,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:14:12.34",2025-10-17,22:14:12.34,2025-10-17 22:14:12.348262,2025-10-17 22:14:12.348262,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",1,1,0,"2","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Garza, Alejandro","835211","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Curveball","BallCalled",78.88,2662.07,72.2743,"8:30",5.628,77.41,5.953,1.591,-0.2415,0.5523,-3.5296,-15.9174,-49.3004,8.3173,-1.3376,1.619,0.78,72.03,-9.2528,-2.2985,0.48693,-1.6275,50,5.9003,-0.5005,-114.5254,-2.1109,10.9061,23.6593,-33.928,54.8742,-115.52794,11.82962,5.9593,-0.67317,-16.96399,-1.59649,-0.96261,5.45306,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f8d76469-fbf1-4899-bcf9-552ccb5fba9c",NA,NA,6.85,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"9ea5bcd0-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",42,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147566,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:35:41.59",2025-10-17,22:35:41.59,2025-10-17 22:35:41.594982,2025-10-17 22:35:41.594982,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",0,1,1,"2","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Porch, Devin","10878077","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","FoulBallNotFieldable",90.33,1856.03,213.4249,"1:00",6.632,90.59,6.069,1.273,-2.0986,-3.4955,12.7815,7.7266,-20.6396,-5.1454,7.6729,2.423,-1.287,82.6,-6.0184,-2.0924,0.41609,-1.0396,50,5.9183,7.7279,-131.1177,-5.3904,-8.9306,28.5012,-18.8568,53.87045,-131.95636,14.25058,6.0687,-4.83557,-9.42842,-1.27086,7.99071,-4.46527,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"56c980f3-2d37-4b2a-bd46-3c0c866b8f36",NA,NA,7.73,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"a9a09680-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",6,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147530,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:14:31.54",2025-10-17,22:14:31.54,2025-10-17 22:14:31.541146,2025-10-17 22:14:31.541146,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",1,2,0,"2","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Garza, Alejandro","835211","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","StrikeCalled",93.1,1887.34,237.2881,"2:00",6.667,93.79,6.075,1.467,-2.6276,-2.7225,10.3415,14.6442,-20.8399,-8.4482,6.4406,1.929,0.195,85.75,-6.5597,-0.0562,0.4019,-1.2899,50,5.8896,5.8613,-135.2573,-6.8296,-15.7335,28.0334,-20.1793,53.83536,-136.04984,14.01669,6.07467,-6.2591,-10.08967,-1.4619,6.30612,-7.86675,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a7bf876a-9a19-4ce8-9c3c-593ff1be41d6",NA,NA,7.35,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"b4825b30-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",43,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147567,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:36:18.38",2025-10-17,22:36:18.38,2025-10-17 22:36:18.38249,2025-10-17 22:36:18.38249,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",0,1,2,"2","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Porch, Devin","10878077","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","FoulBallNotFieldable",78.41,2486.35,76.3725,"8:30",6.106,78.09,5.898,1.586,0.3815,0.3344,-2.2306,-14.8475,-47.2026,7.7622,-0.8344,2.317,0.658,72.27,-8.3169,-2.3465,0.48266,-1.6038,50,5.9024,-0.1323,-114.0358,-0.689,10.2158,21.0756,-33.2722,54.39642,-114.84544,10.5378,5.90436,0.58924,-16.63607,-1.59114,-0.52476,5.1079,"Undefined","LineDrive",79.49,14.1578,-62.9807,134.18,5910.16,NA,1.45,-69.6721,NA,NA,NA,115.42,-0.3994,1.9089,-0.2176,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f9aa90b9-da99-4607-887e-9a99351664c7",11.24,NA,6.14,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"b5fd42c0-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",7,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147531,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:14:52.23",2025-10-17,22:14:52.23,2025-10-17 22:14:52.231987,2025-10-17 22:14:52.231987,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",1,2,1,"2","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Garza, Alejandro","835211","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Cutter","Slider","InPlay",84.92,2225.6,108.0914,"9:30",6.018,84.26,6.105,1.493,0.0633,-1.1216,2.4873,-3.8376,-36.147,1.6558,1.618,3.152,0.134,77.67,-6.63,-1.8125,0.44736,-1.4026,50,6.0905,2.5662,-123.3853,-1.0527,2.542,25.4951,-29.69,54.48283,-124.30808,12.74755,6.10914,0.02202,-14.84501,-1.49385,2.47419,1.271,"GroundBall","GroundBall",94,-16.9384,19.4409,11.54,NA,180,0.078,16.3891,NA,NA,NA,10.3,1.3737,3.1318,-0.1666,NA,NA,NA,"Out","Undefined",1,0,NA,"b2991b0e-6e36-4679-9ed9-93fde985d24e",3.13,NA,7.25,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"c2cd42e0-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",44,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147568,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:36:42.37",2025-10-17,22:36:42.37,2025-10-17 22:36:42.370048,2025-10-17 22:36:42.370048,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",0,1,2,"2","5","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Porch, Devin","10878077","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","StrikeSwinging",83.99,1407.39,237.5801,"2:00",6.94,84.69,5.96,1.342,-0.633,-1.886,8.1089,10.775,-30.1325,-6.2445,4.9199,2.873,0.522,76.57,-6.3501,0.0874,0.44508,-1.2269,50,5.9108,3.6384,-122.0973,-2.1453,-9.3616,25.5858,-24.7984,53.55834,-122.84069,12.79291,5.96265,-1.42476,-12.39919,-1.33654,3.9104,-4.68081,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"adbe60b7-a477-47a1-b230-0dae55c9eb45",NA,NA,7.42,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"ca4bee20-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",8,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147532,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:15:26.48",2025-10-17,22:15:26.48,2025-10-17 22:15:26.482483,2025-10-17 22:15:26.482483,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",2,0,0,"3","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","StrikeCalled",92.12,1845.67,220.2726,"1:15",6.62,92.27,6.121,1.457,-1.917,-1.6915,14.2384,11.1498,-17.9722,-6.3207,8.3724,2.867,0.837,83.8,-5.3612,0.3375,0.40848,-1.3461,50,5.9835,3.4984,-133.7912,-4.9651,-11.3827,30.6059,-17.0965,53.87831,-134.67546,15.30295,6.11985,-4.47112,-8.54823,-1.45192,3.82731,-5.69135,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"ee157593-4dc1-4f7d-a2c4-0e361e2ac149",NA,NA,8.32,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"d4039210-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",9,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147533,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:15:42.60",2025-10-17,22:15:42.60,2025-10-17 22:15:42.600448,2025-10-17 22:15:42.600448,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",2,0,1,"3","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","StrikeSwinging",84.88,1447.63,240.6232,"2:00",6.626,85.01,5.978,1.467,-1.8161,-2.0705,9.1514,14.0039,-28.7964,-8.017,5.7389,1.914,0.737,77.46,-7.2418,0.4798,0.44337,-1.3316,50,5.8431,3.9537,-123.2936,-4.7176,-12.2479,26.2305,-23.4066,53.87511,-124.11526,13.11522,5.97936,-3.98439,-11.70327,-1.46144,4.3374,-6.12395,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"821c730b-1cad-4fd6-b6fe-37f9d15a5d79",NA,NA,7.41,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"d841d0a0-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",45,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147569,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:37:18.36",2025-10-17,22:37:18.36,2025-10-17 22:37:18.363238,2025-10-17 22:37:18.363238,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",1,0,0,"3","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",81.88,1275.33,249.589,"2:15",6.76,82.46,5.952,1.648,0.8829,-0.6237,5.3031,10.8327,-35.0312,-5.8432,2.9944,3.839,1.981,74.87,-5.72,1.3536,0.4571,-1.6106,50,5.9968,0.9104,-119.0928,0.8687,-8.3686,23.4643,-27.8854,53.73865,-119.82714,11.73214,5.95598,1.7414,-13.94272,-1.64318,1.17226,-4.18428,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a952cce9-4542-43c4-a1fd-7ac23643c731",NA,NA,7.01,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"df985a70-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",10,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147534,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:16:02.05",2025-10-17,22:16:02.05,2025-10-17 22:16:02.058,2025-10-17 22:16:02.058,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",2,0,2,"3","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","StrikeSwinging",85.71,1475.67,242.1483,"2:00",6.679,85.58,5.997,1.421,-1.6524,-2.279,7.2842,11.2448,-30.1668,-6.7096,4.7581,1.97,0.272,77.61,-7.3476,-0.2293,0.44046,-1.2726,50,5.8747,4.5457,-124.4125,-4.4433,-10.3426,28.8078,-24.8397,53.82069,-125.29405,14.40388,5.99906,-3.68316,-12.41983,-1.41653,4.86222,-5.17127,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"af636678-91b2-4479-a012-efb063d88e67",NA,NA,8.1,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"e2d77880-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",46,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147570,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:37:35.95",2025-10-17,22:37:35.95,2025-10-17 22:37:35.958784,2025-10-17 22:37:35.958784,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",1,1,0,"3","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","InPlay",82.66,1509.36,226.5447,"1:30",6.904,83.51,5.922,1.398,-0.2977,-1.3827,7.8158,6.9426,-31.5096,-4.0926,4.6221,3.025,0.717,75.73,-6.2587,-0.1119,0.45134,-1.3127,50,5.8924,2.6696,-120.266,-1.4483,-5.9797,23.8474,-25.4207,53.59616,-120.977,11.9237,5.92423,-0.69045,-12.71033,-1.39497,2.84791,-2.98983,"FlyBall","LineDrive",90.29,20.9147,-12.617,318.56,3352.77,139.0981,3.599,-23.3285,105.3251,36.7291,-31.7255,311.14,0.9142,2.9762,-0.7038,NA,NA,NA,"Out","Undefined",1,0,NA,"4eefe66c-53e4-4d58-8662-4403be05c0de",43.71,NA,6.93,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"f4143050-aba6-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",11,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147535,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:16:36.42",2025-10-17,22:16:36.42,2025-10-17 22:16:36.423373,2025-10-17 22:16:36.423373,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",1,"Top",0,0,0,"4","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Kordic, Dylan","1000123535","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","InPlay",92.62,1887.67,218.2005,"1:15",6.675,93.05,6.091,1.419,-1.6665,-2.3224,11.5818,8.3141,-20.0977,-5.0549,6.8962,2.89,-0.014,84.61,-5.4894,-0.8088,0.4051,-1.2667,50,5.9709,5.133,-134.5747,-4.4925,-9.2445,29.953,-19.5619,53.82554,-135.42345,14.97651,6.09038,-3.93814,-9.78095,-1.4159,5.395,-4.62227,"GroundBall","GroundBall",107.07,4.4178,-20.9854,110.99,2644.44,79.9491,0.809,-24.3416,NA,NA,NA,107.8,0.1712,2.5898,0.1979,NA,NA,NA,"Single","Undefined",0,0,NA,"3e90e977-bbeb-482b-a0d2-a8c3cb37d792",4.4,NA,8.01,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"fa1888e0-aba9-11f0-ac76-89f35cacca50",2025-10-17,"20251017-BaggettStadium-Private-1",47,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266,147571,"20251017-BaggettStadium-Private-1_unverified.csv",FALSE,"15:38:15.17",2025-10-17,22:38:15.17,2025-10-17 22:38:15.173,2025-10-17 22:38:15.173,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e0b0a039-cbf8-40f6-a4f2-43176a09c8da",NA,"471251","471251","v3",2,"Top",2,0,0,"4","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Garza, Alejandro","835211","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","BallCalled",92.09,1695.33,223.3809,"1:30",6.715,92.84,6.158,1.329,-0.0385,-1.968,9.9494,8.4893,-21.8694,-4.9918,5.5684,4.3,0.236,84.37,-4.1897,-0.4212,0.40599,-1.2011,50,6.1468,4.2675,-133.9286,-0.7248,-9.0879,28.2878,-22.0365,53.7847,-134.72562,14.1439,6.15851,-0.10387,-11.01824,-1.32495,4.52353,-4.54393,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"afbcecc5-93c0-4f27-a3e3-b28eb09d5a42",NA,NA,7.72,2026-03-28 06:12:20.204266,2026-03-28 06:12:20.204266
"086c7000-aec5-11f0-ac76-89f35cacca50",2025-10-21,"20251021-BaggettStadium-Private-1",23,2026-03-28 06:12:32.264382,2026-03-28 06:12:32.264382,148528,"20251021-BaggettStadium-Private-1_unverified.csv",FALSE,"14:29:30.26",2025-10-21,21:29:30.26,2025-10-21 21:29:30.269798,2025-10-21 21:29:30.269798,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","485241d2-c40c-40ad-a974-e362c99f4b21",NA,"471251","471251","v3",1,"Bottom",0,0,1,"4","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Spirdonoff, Gavin","10969691","CAL_MUS","Right","Tayman, Ryan","822034","CAL_MUS","Right","Sinker","Sinker","StrikeCalled",91.87,1962.4,243.7192,"2:00",5.801,90.32,5.943,1.685,-2.2933,-3.7858,11.2449,20.3957,-22.3723,-11.5257,6.7739,1.94,-0.142,83.34,-6.4802,-0.1375,0.4173,-1.3854,50,5.7405,7.8937,-133.0144,-6.0991,-20.4729,30.8054,-20.1416,54.69947,-134.09835,15.4027,5.94267,-5.39037,-10.07082,-1.67578,8.61408,-10.23646,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"704d88e3-7530-4c3b-a0d6-5c3c7eec2bce",NA,NA,8.54,2026-03-28 06:12:32.264382,2026-03-28 06:12:32.264382
