"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"9e8dd9a0-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",245,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404962,"20:27:25.57",2026-02-27,04:27:25.57,2026-02-27 04:27:25.575475,2026-02-27 04:27:25.575475,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",1,0,2,"4","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tejada III, Richard","1000369801","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",89.52,2027.91,157.6898,"11:15",6.071,88.35,5.919,-2.069,-1.913,2.9223,20.8957,-8.0544,-14.2435,5.077,11.7392,2.959,-0.034,80.75,-4.687,1.4747,0.42665,1.8467,50,5.7629,-6.2842,-129.7027,-4.6904,8.5325,30.5248,-12.4448,54.42751,-130.74054,15.26242,5.91513,-4.26728,-6.22239,2.06526,-6.57433,4.26624,"Undefined",NA,65.39,47.8934,109.3609,NA,3966.6,312.7154,NA,NA,NA,NA,NA,22.17,1.5182,2.9511,0.0918,NA,NA,NA,"Undefined","Undefined",0,0,NA,"9a9c1d89-e2cd-4876-8da3-cc86d242de73",26.17,NA,8.77,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"aac2d9a0-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",246,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404963,"20:27:45.82",2026-02-27,04:27:45.82,2026-02-27 04:27:45.825434,2026-02-27 04:27:45.825434,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",1,0,2,"4","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tejada III, Richard","1000369801","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Curveball","Curveball","FoulBallNotFieldable",77.34,1684.22,317.115,"4:30",5.676,75.73,5.885,-2.37,2.5362,1.5742,-10.7639,11.5419,-58.5807,-5.3522,-5.8248,3.37,0.06,70.15,-8.1853,3.6371,0.49769,2.2299,50,6.0625,-3.5189,-112.1183,3.0339,-6.7012,23.3685,-39.4669,54.82684,-113.11989,11.68423,5.89624,4.72543,-19.73347,2.37459,-3.23171,-3.35058,"Undefined","FlyBall",74.97,26.7799,66.2421,220.9,4211.72,NA,2.89,77.5203,35.252,35.1473,104.1982,78.56,1.3233,3.2828,0.0829,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7e44457e-c2f3-457f-bdcf-2c31f686482b",35.26,NA,7.19,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"b66b2a00-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",247,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404964,"20:28:05.59",2026-02-27,04:28:05.59,2026-02-27 04:28:05.59017,2026-02-27 04:28:05.59017,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",1,0,2,"4","5","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tejada III, Richard","1000369801","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Curveball","Curveball","StrikeSwinging",77.44,1507.6,339.0329,"5:15",5.853,75.83,5.645,-2.233,-1.1604,2.0914,-15.958,6.7756,-63.6548,-2.7916,-7.5671,-0.738,0.276,70.68,-12.7205,3.313,0.49707,2.0589,50,5.5131,-4.3409,-112.324,-4.2929,-3.4729,25.3144,-41.5882,54.65137,-113.36741,12.65718,5.65476,-2.57868,-20.7941,2.2349,-4.19776,-1.73647,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"cf99bc28-869b-476d-b6ce-4edf50b17eba",NA,NA,6.76,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"cafcf8e0-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",248,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404965,"20:28:40.10",2026-02-27,04:28:40.10,2026-02-27 04:28:40.10839,2026-02-27 04:28:40.10839,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",2,0,0,"5","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Covarrubias, Abbrie","805952","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",87.93,1995.97,152.6621,"11:00",6.015,86.63,6.089,-1.921,-1.2713,4.1646,20.321,-9.8271,-16.2205,6.314,11.1898,3.556,1.125,79.31,-4.406,2.4042,0.43508,1.5985,50,5.9803,-8.8501,-127.2509,-3.2471,10.2297,29.0143,-14.0448,54.48171,-128.26866,14.50716,6.08555,-2.75444,-7.02239,1.91525,-9.20899,5.11483,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"b0a110b9-23d2-4b96-929e-f5cb56e527fe",NA,NA,8.62,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"d50ef1d0-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",249,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404966,"20:28:56.90",2026-02-27,04:28:56.90,2026-02-27 04:28:56.90281,2026-02-27 04:28:56.90281,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",2,1,0,"5","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Covarrubias, Abbrie","805952","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","ChangeUp","Changeup","FoulBallNotFieldable",83.46,1430.58,145.8849,"10:45",6.589,83.78,5.872,-2.152,-1.4655,3.1138,13.1653,-8.0895,-25.9081,5.133,7.7045,2.368,0.03,76.58,-6.3603,1.6448,0.4499,1.9424,50,5.7603,-6.309,-121.2035,-3.7979,7.6406,23.5412,-20.7056,53.9115,-121.96082,11.77061,5.87181,-3.13173,-10.3528,2.14934,-6.55485,3.82031,"Undefined","Popup",65.82,46.1577,158.4261,170.94,4299.91,347.4252,3.344,166.6077,-104.7858,48.5374,33.465,63.13,1.8147,2.5776,0.0226,NA,NA,NA,"Undefined","Undefined",0,0,NA,"0be9a85c-c892-4de2-b229-f9bbaf463c0a",50.82,NA,6.88,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"e1c0ea00-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",250,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404967,"20:29:18.14",2026-02-27,04:29:18.14,2026-02-27 04:29:18.143283,2026-02-27 04:29:18.143283,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",2,1,1,"5","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Covarrubias, Abbrie","805952","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Slider","Slider","BallCalled",80.25,1710.25,286.7102,"3:30",5.524,77.93,5.724,-2.342,1.8409,2.8463,0.5755,3.8508,-44.5868,-0.9231,0.2188,3.733,0.642,71.82,-6.3823,3.5311,0.48368,2.0919,50,5.8557,-5.9289,-116.0226,2.211,-1.2276,26.6509,-31.883,54.97103,-117.15886,13.32544,5.73245,3.57036,-15.94152,2.3436,-5.87653,-0.61378,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"24b6a7cf-44cd-4457-8c94-80503203722c",NA,NA,8.43,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"ed5982f0-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",251,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404968,"20:29:37.52",2026-02-27,04:29:37.52,2026-02-27 04:29:37.526682,2026-02-27 04:29:37.526682,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",2,2,1,"5","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Covarrubias, Abbrie","805952","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Slider","Slider","FoulBallNotFieldable",79.15,1664.4,10.8263,"6:15",5.804,78.19,5.847,-2.293,0.6829,2.2538,1.2687,-0.0294,-43.5868,0.6593,0.8821,2.85,-0.198,72.53,-7.3373,2.2486,0.48204,2.1076,50,5.8772,-4.5207,-114.8917,-0.0265,0.8789,21.824,-30.9981,54.69646,-115.7804,10.91198,5.85258,1.23573,-15.49907,2.29236,-4.55646,0.43946,"Undefined","FlyBall",86.69,32.3261,49.9065,260.26,4160.87,NA,3.777,63.5165,61.9428,53.4053,90.9015,131.14,0.1367,2.5815,0.1351,NA,NA,NA,"Undefined","Undefined",0,0,NA,"5cddfbee-33e8-4b6b-bd96-bbc13e50cd81",58.97,NA,6.62,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"f5d9fbe0-1393-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",232,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404949,"20:22:42.48",2026-02-27,04:22:42.48,2026-02-27 04:22:42.487654,2026-02-27 04:22:42.487654,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",0,0,0,"1","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Stickney, Will","1000205699","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",90.79,2181.6,148.788,"11:00",6.076,89.63,5.941,-1.877,-3.8542,4.4903,21.2252,-12.1393,-12.9138,7.6282,12.4641,1.282,1.275,82.47,-6.3623,2.3141,0.42053,1.5351,50,5.6348,-9.803,-131.2129,-9.1897,13.2167,29.366,-10.5786,54.42435,-132.19937,14.68302,5.93751,-8.83431,-5.2893,1.87188,-10.24698,6.60834,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"55f05439-b4db-4dbc-bddd-f1911ad5bd9e",NA,NA,8.31,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"fd670230-1394-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",252,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404969,"20:30:04.59",2026-02-27,04:30:04.59,2026-02-27 04:30:04.598221,2026-02-27 04:30:04.598221,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",2,2,2,"5","5","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Covarrubias, Abbrie","805952","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Curveball","Curveball","BallCalled",77.35,1880.61,324.6568,"4:45",5.688,75.46,5.68,-2.191,-1.5743,3.4308,-11.1621,9.1379,-59.3251,-3.5526,-4.9291,-0.734,1.772,70.69,-12.3066,5.0676,0.49949,1.896,50,5.5095,-7.0409,-112.0083,-4.9814,-4.4042,24.7814,-38.2848,54.81605,-113.06882,12.3907,5.68761,-3.343,-19.1424,2.19323,-6.85246,-2.20212,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"6aa148bd-83a1-4d38-add3-8eb018aee53e",NA,NA,6.66,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"ff8e1d60-1393-11f1-96b1-a13f43e833cd",2026-02-26,"20260226-BaggettStadium-1",233,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921,10404950,"20:22:58.71",2026-02-27,04:22:58.71,2026-02-27 04:22:58.713958,2026-02-27 04:22:58.713958,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","4eb6c6a3-17f4-4212-a30d-c6974070a6a7","443c845804ec464bba7a68933933876b","471251.0","5047.0","v3",8,"Top",0,1,0,"1","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Stickney, Will","1000205699","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",89.83,2112.68,148.8578,"11:00",6.175,89.13,5.908,-2.009,-3.2844,4.5306,17.3236,-9.7832,-17.2028,6.3803,10.2548,1.428,1.369,82.12,-6.553,2.7734,0.42291,1.6705,50,5.6501,-9.9104,-129.9897,-7.9706,10.9057,27.5095,-14.6459,54.32642,-130.90205,13.75477,5.90637,-7.48489,-7.32293,2.00513,-10.27205,5.45284,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"1a711c75-1813-4fe4-b597-b25c0da556be",NA,NA,7.71,2026-03-02 02:35:21.496921,2026-03-02 02:35:21.496921
"04e86d70-150f-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",259,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441674,"17:36:06.90",2026-03-01,01:36:06.90,2026-03-01 01:36:06.904,2026-03-01 01:36:06.904,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",8,"Top",1,0,2,"3","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Basseer, Jack","822393","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",87.46,1992.91,152.3621,"11:00",6.098,86.22,5.852,-2.003,-1.6747,3.926,17.8387,-8.6352,-19.0527,5.7257,10.1318,2.711,0.915,78.84,-5.323,2.3757,0.43715,1.7044,50,5.7125,-8.3382,-126.5992,-4.2354,9.1527,29.4709,-15.978,54.4006,-127.6195,14.73544,5.84953,-3.68224,-7.989,1.99851,-8.65509,4.57636,"Undefined","GroundBall",59.22,1.9416,169.8408,48.44,1755.63,25.1159,0.557,171.4082,NA,NA,NA,48.44,-1.6324,3.6241,-1.2234,NA,NA,NA,"Undefined","Undefined",0,0,NA,"1e42c5ac-d2c8-49c2-a153-1b28e1982161",3.75,NA,8.63,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"0bd48360-1511-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",288,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441703,"17:50:37.59",2026-03-01,01:50:37.59,2026-03-01 01:50:37.599,2026-03-01 01:50:37.599,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",9,"Top",1,1,1,"3","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tejada III, Richard","1000369801","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Curveball","Curveball","HitByPitch",78.59,1622.21,336.0486,"5:15",5.956,77.74,5.819,-1.898,-0.0508,3.4264,-5.6669,3.1543,-51.0468,-0.6236,-2.5334,1.517,1.546,72.31,-9.3916,3.9927,0.48485,1.6238,50,5.7857,-6.9414,-114.037,-1.7086,-0.8167,22.0461,-35.4917,54.54664,-114.91256,11.02306,5.82554,-0.299,-17.74587,1.89888,-6.90891,-0.40836,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4f4f3083-32f2-4e49-8d9b-d3d0cb2bc34e",NA,NA,6.29,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"13108ae0-150f-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",260,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441675,"17:36:30.61",2026-03-01,01:36:30.61,2026-03-01 01:36:30.616,2026-03-01 01:36:30.616,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",8,"Top",1,0,2,"3","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Basseer, Jack","822393","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Curveball","Curveball","StrikeCalled",77.59,1804.54,344.1626,"5:30",5.648,75.83,5.886,-2.083,1.905,2.175,-12.5152,4.0352,-60.2167,-1.3038,-6.3847,2.647,0.283,70.27,-9.0975,2.8964,0.49709,1.8963,50,6.0103,-4.4279,-112.4357,1.7066,-1.6369,24.0478,-40.1898,54.85315,-113.46897,12.0239,5.89983,3.43345,-20.09488,2.08501,-4.35753,-0.81843,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"dc110088-04d6-4dbd-b51c-eb82b2e3d0c0",NA,NA,7.31,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"1e25ade0-150d-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",235,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441650,"17:22:30.34",2026-03-01,01:22:30.34,2026-03-01 01:22:30.349,2026-03-01 01:22:30.349,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",7,"Top",1,0,0,"6","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Honma, Logan","10119814","SOU_TRO","Left","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","StrikeCalled",90.46,2013.63,157.8714,"11:15",5.83,89.36,6.044,-2.259,-2.6284,3.636,22.2008,-8.5761,-12.1454,5.3676,12.382,2.582,0.411,82.64,-4.9822,2.1036,0.4218,1.9668,50,5.8221,-7.955,-131.0425,-6.3306,9.3449,27.3767,-10.6174,54.66965,-132.01443,13.68836,6.0402,-5.95369,-5.30872,2.25513,-8.28674,4.67243,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"99cb8a2e-537f-44d9-9a54-b85ebc6b58ca",NA,NA,7.83,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"1e722360-1511-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",289,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441704,"17:51:08.78",2026-03-01,01:51:08.78,2026-03-01 01:51:08.788,2026-03-01 01:51:08.788,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",9,"Top",1,0,0,"4","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Honma, Logan","10119814","SOU_TRO","Left","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","StrikeCalled",88.36,2077.02,143.6442,"10:45",5.968,87.05,5.902,-2.297,-2.4245,3.3652,17.4735,-11.9076,-18.7221,7.1542,10.0983,2.088,-0.166,79.94,-5.991,1.2293,0.43301,2.0371,50,5.6987,-7.0247,-127.9385,-5.965,11.7221,29.2151,-15.6281,54.53054,-128.96889,14.60754,5.89937,-5.41379,-7.81405,2.29217,-7.43814,5.86105,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"71cf753a-02d5-4574-9e2e-20e0d44bb060",NA,NA,8.43,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"2659d430-150f-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",261,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441676,"17:37:03.09",2026-03-01,01:37:03.09,2026-03-01 01:37:03.09,2026-03-01 01:37:03.09,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",8,"Top",2,0,0,"4","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Woodson, Hayden","10114364","SOU_TRO","Right","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",88.31,2073.45,147.2258,"11:00",5.953,86.64,5.976,-2.145,-0.9313,3.5402,17.8672,-10.6068,-18.6725,6.56,9.833,3.554,0.259,79.08,-4.5193,1.6396,0.43507,1.8689,50,5.8913,-7.4428,-127.7747,-2.6003,10.6318,31.1554,-16.2376,54.54221,-128.87747,15.57768,5.9732,-2.02559,-8.11881,2.13897,-7.8191,5.3159,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7f67af43-0f85-49ec-989f-0862a00f5082",NA,NA,9.23,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"276b2f10-150d-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",236,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441651,"17:22:45.96",2026-03-01,01:22:45.96,2026-03-01 01:22:45.968,2026-03-01 01:22:45.968,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",7,"Top",1,0,1,"6","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Honma, Logan","10119814","SOU_TRO","Left","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Four-Seam","InPlay",90.44,1999.3,151.772,"11:00",5.853,89.37,6.058,-2.399,-2.9827,3.9493,21.0825,-10.7245,-13.2545,6.5982,11.9576,2.173,0.382,82.73,-5.5314,2.0328,0.42175,2.0846,50,5.8071,-8.59,-130.9675,-7.2002,11.4813,27.182,-11.367,54.64839,-131.92872,13.591,6.05464,-6.79825,-5.68348,2.39556,-8.99598,5.74063,"LineDrive","LineDrive",98.31,12.2623,-20.0535,273.07,3971.76,125.408,2.632,-30.4482,100.4633,19.556,-44.7995,232.65,1.5254,2.1437,-0.3351,NA,NA,NA,"Out","Undefined",1,0,NA,"467c4adc-e103-4a14-8e5f-27eeac72cc95",21.37,NA,7.71,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
"276b5950-1511-11f1-bba8-1d49ee7ff187",2026-02-28,"20260228-BaggettStadium-1",290,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885,10441705,"17:51:23.90",2026-03-01,01:51:23.90,2026-03-01 01:51:23.906,2026-03-01 01:51:23.906,"CAL_MUS","SOU_TRO","BaggettStadium","D1","BW","d99d3501-a3ce-42e1-9c00-871efddd1656","062a8bb3f5ee4567adc8bc878413680e","471251","5047","v3",9,"Top",1,0,1,"4","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Honma, Logan","10119814","SOU_TRO","Left","Tayman, Ryan","822034","CAL_MUS","Right","Fastball","Sinker","FoulBallNotFieldable",86.58,2002.76,145.6961,"10:45",5.756,84.98,5.983,-2.175,-3.3283,2.26,21.0204,-13.4083,-16.9611,7.6183,12.1909,1.465,-1.187,78.42,-6.5691,-0.1391,0.44357,1.9957,50,5.6962,-4.4017,-125.3713,-7.7731,11.9821,28.1402,-13.0001,54.74441,-126.43172,14.07008,5.97991,-7.28324,-6.50003,2.17008,-4.85324,5.99106,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7efafcf5-4d7b-4bfb-adb1-7522fc6084e1",NA,NA,8.16,2026-03-03 10:05:14.357885,2026-03-03 10:05:14.357885
